cluster	status	loglr	df	p	p.adjust	genes
chr19:clu_7744_+	Success	0.585122759867318	2	0.557037475768113	0.724799131334298	CEBPG
chr19:clu_7745_+	Success	0.566875748158964	1	0.286976550314702	0.521816550506894	KCTD15
chr19:clu_7746_+	Success	0.655631325410695	2	0.519114229109244	0.69764519700778	LSM14A
chr19:clu_7747_+	Success	1.80483822054384	3	0.306813556240069	0.53838143488642	LSM14A
chr19:clu_7748_+	Success	4.82773164003311	4	0.0466489994737935	0.199359023673812	LSM14A
chr19:clu_7749_+	Not enough valid samples	NA	NA	NA	NA	GPI
chr19:clu_7750_+	Success	3.09625955771662	2	0.0452180218679452	0.196414828737279	GPI
chr19:clu_7751_+	Success	5.26163596087463	4	0.0324779307452012	0.163231487078655	GPI,ENSG00000266953
chr19:clu_7752_+	Success	2.68014610287719	2	0.0685531376119275	0.245974340913263	UBA2
chr19:clu_7753_+	Success	2.18247362224298	1	0.0366856191072275	0.175378243217244	GRAMD1A
chr19:clu_7754_+	Success	0.826839658762765	2	0.437429530735439	0.638014036479627	GRAMD1A
chr19:clu_7755_+	Success	0.574042819842816	2	0.563243736597364	0.728949231269477	GRAMD1A
chr19:clu_7756_+	Success	2.07459959705375	5	0.52814116341571	0.704128055236653	HPN
chr19:clu_7757_+	Success	0.624704009964944	1	0.263665572385683	0.501026602171541	HPN
chr19:clu_7758_+	Success	0.830472296341213	2	0.435843390464774	0.636754320457503	HPN
chr19:clu_7759_+	Success	2.0422706852487	3	0.252478708010505	0.48975211567864	HPN
chr19:clu_7760_+	Success	1.62415992116917	2	0.197077166037017	0.431245533002492	HPN
chr19:clu_7761_+	Success	8.26702781130007	6	0.0111571759291593	0.089469661400496	LSR
chr19:clu_7762_+	Success	0.571256937397266	1	0.285121759162931	0.52055363903118	LSR
chr19:clu_7763_+	Success	3.55770374067652	5	0.21219783507015	0.448952094633891	USF2
chr19:clu_7764_+	Success	0.454000795693901	1	0.340645211899555	0.56473244346207	USF2
chr19:clu_7765_+	Success	3.24636650029788	4	0.165248839306555	0.395107427147966	HAMP
chr19:clu_7766_+	Success	1.97027236313443	1	0.0471355121717947	0.199872932403608	USF2
chr19:clu_7767_+	Success	1.67611997920903	7	0.85061930361923	0.916407839603115	TMEM147
chr19:clu_7768_+	Success	7.57406724997509	5	0.00974778447751509	0.0837808249197773	RBM42
chr19:clu_7769_+	Success	0.0236707065561177	1	0.827755730109851	0.90374353775842	COX6B1
chr19:clu_7770_+	Success	0.643071936268825	2	0.525675100750257	0.702470034703479	COX6B1
chr19:clu_7771_+	Success	0.00591922849122284	1	0.913357416886637	0.952705846025824	PSENEN,ENSG00000188223
chr19:clu_7772_+	Not enough valid samples	NA	NA	NA	NA	WDR62
chr19:clu_7773_+	Success	0.917791205242622	1	0.175469599553898	0.406647119069876	TBCB
chr19:clu_7774_+	Success	3.13544497430985	1	0.0122737481294386	0.0945898156716272	TBCB
chr19:clu_7775_+	Success	1.21266357222476	3	0.488937396925077	0.676791556708827	TBCB
chr19:clu_7776_+	Success	0.0210058080792805	1	0.837597631321956	0.908537596292948	TBCB
chr19:clu_7777_+	Success	0.757496663083657	2	0.468838620226305	0.661628882546438	CAPNS1
chr19:clu_7778_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CAPNS1
chr19:clu_7779_+	Success	2.38331209637909	1	0.0290166690393806	0.153315258382557	CAPNS1
chr19:clu_7780_+	Success	3.68766956615559	1	0.00661243201590911	0.0665038389755837	CAPNS1
chr19:clu_7781_+	Success	1.26620841030649	4	0.638840618421941	0.77994477967973	ZNF146
chr19:clu_7782_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF529-AS1
chr19:clu_7783_+	Not enough valid samples	NA	NA	NA	NA	ZNF567
chr19:clu_7784_+	Success	0.0147378364012525	1	0.86368533106093	0.923302380045839	ENSG00000267748,C19orf33
chr19:clu_7785_+	Success	4.41256450797937	3	0.0317085503926531	0.1606975410647	PSMD8
chr19:clu_7786_+	Success	5.30869223969785	4	0.0312178935715465	0.159943585643318	EIF3K
chr19:clu_7787_+	Success	1.79540547019678	2	0.166060106270375	0.395760258183698	EIF3K
chr19:clu_7788_+	Success	0.645518887776291	1	0.25585678990875	0.492918140334765	ACTN4
chr19:clu_7789_+	Success	0.00219895774097267	1	0.94712562308984	0.972195120789413	ACTN4
chr19:clu_7790_+	Success	0.178512547407365	1	0.550163081722373	0.720349022926008	ACTN4
chr19:clu_7791_+	Success	1.56365074315943	1	0.07699108435704	0.263569407783016	NFKBIB
chr19:clu_7792_+	Success	0.368162012186303	2	0.692005059353784	0.815187004913115	MRPS12
chr19:clu_7793_+	Success	10.1892197978414	6	0.00237084272374763	0.0365426394383676	PAK4
chr19:clu_7794_+	Success	2.33877313316771	2	0.0964458919408158	0.297865397355212	PAK4
chr19:clu_7795_+	Success	6.7341167628374	7	0.0614891381397551	0.231959997768453	SAMD4B
chr19:clu_7796_+	Success	0.542860628588443	1	0.297421188143568	0.530705178407079	SAMD4B
chr19:clu_7797_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLEKHG2
chr19:clu_7798_+	Success	1.11745714571271	2	0.327110532372542	0.552910993517938	SUPT5H
chr19:clu_7799_+	Success	4.84821422176901	9	0.375615368057281	0.591359368839775	TIMM50
chr19:clu_7800_+	Success	1.68272487712784e-05	1	0.995371298430873	0.998874313040815	TIMM50
chr19:clu_7801_+	Success	0.299065207572994	1	0.439292247782448	0.639258057768864	PSMC4
chr19:clu_7802_+	Success	0.0972228164044395	1	0.659242028168369	0.794401159638622	PSMC4
chr19:clu_7803_+	Success	3.8261100927084	11	0.74407703413315	0.848585677675672	PLD3
chr19:clu_7804_+	Success	0.167559077300666	2	0.845726652565233	0.913698175292728	SHKBP1
chr19:clu_7805_+	Success	0.0711539678774216	1	0.705997307121209	0.824369187619528	SHKBP1
chr19:clu_7806_+	Success	0.416908341280418	2	0.659081327726228	0.794401159638622	MIA-RAB4B,RAB4B,RAB4B-EGLN2
chr19:clu_7807_+	Not enough valid samples	NA	NA	NA	NA	AXL
chr19:clu_7808_+	Success	4.09547823229923	4	0.0848284152372651	0.277935615317771	HNRNPUL1
chr19:clu_7809_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7810_+	Success	2.11638772237347	3	0.237400859296156	0.476260101498362	HNRNPUL1
chr19:clu_7811_+	Success	4.12396050110112	3	0.0411563948003155	0.186890514093236	TMEM91
chr19:clu_7812_+	Success	0.0531394078954008	1	0.744421087654882	0.848704435033377	ENSG00000255730,BCKDHA
chr19:clu_7813_+	Success	4.43548043590999	3	0.0310566520826541	0.159646999968892	RPS19
chr19:clu_7814_+	Success	0.854358953161864	4	0.789133402376111	0.876798539882878	RPS19
chr19:clu_7815_+	<=1 sample with coverage>0	NA	NA	NA	NA	NA
chr19:clu_7816_+	Success	0.828907716551385	1	0.197898537987266	0.432220393283745	ARHGEF1
chr19:clu_7817_+	Success	1.7401520608712	2	0.175493712861099	0.406647119069876	ARHGEF1
chr19:clu_7818_+	Success	0.306969658097117	1	0.433308431646806	0.63563796243391	ZNF526
chr19:clu_7819_+	Not enough valid samples	NA	NA	NA	NA	CIC
chr19:clu_7820_+	Success	1.78460557270603	1	0.0588602667226968	0.226898722018507	CIC
chr19:clu_7821_+	Not enough valid samples	NA	NA	NA	NA	CIC
chr19:clu_7822_+	Success	0.610754026568941	1	0.269064898915518	0.505539572671695	CIC
chr19:clu_7823_+	Success	0.804180729403015	1	0.204722283512876	0.440948529809686	CIC
chr19:clu_7824_+	Not enough valid samples	NA	NA	NA	NA	MEGF8
chr19:clu_7825_+	Success	0.739581525728681	3	0.687087769588986	0.811662717943855	ZNF576,SRRM5
chr19:clu_7826_+	Success	1.72085572697618	1	0.0635698102587427	0.236224342835765	ZNF226
chr19:clu_7827_+	Success	2.74184438027899	1	0.0191947118873945	0.122227111789384	PVR
chr19:clu_7828_+	Success	3.81844498445571	3	0.0541435443359307	0.215485083061104	BCAM
chr19:clu_7829_+	Success	0.267887993218551	1	0.464188585979861	0.657746273336484	BCAM
chr19:clu_7830_+	Success	0.432313806255422	1	0.352446919090084	0.572654073000189	BCAM
chr19:clu_7831_+	Success	5.00895812033434	2	0.00667785720669632	0.0667441501225988	NECTIN2
chr19:clu_7832_+	Success	6.22371863637431	2	0.0019818616745066	0.0330366308705947	NECTIN2
chr19:clu_7833_+	Success	2.26290867804641	1	0.0333871236875741	0.166164355313671	TOMM40
chr19:clu_7834_+	Success	0.837345772235494	1	0.195631317319291	0.429719255344271	APOE
chr19:clu_7835_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	APOE
chr19:clu_7836_+	Success	6.95463562209625	8	0.0841610940346638	0.276496715237569	APOC1,APOC1P1
chr19:clu_7837_+	Success	5.79859454003599	5	0.0407441230002288	0.186246457838634	NA
chr19:clu_7838_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7839_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7840_+	Success	0.743911732652691	2	0.475251218999235	0.666410264419667	RELB
chr19:clu_7841_+	Success	1.42618339983139	1	0.091239526473286	0.289926977764178	CLASRP
chr19:clu_7842_+	Success	12.1026288832031	7	0.00104844853590258	0.0222910275341569	GEMIN7,MARK4
chr19:clu_7843_+	Success	0.804159064943178	2	0.447464056598584	0.644984244532155	PPP1R37
chr19:clu_7844_+	Success	0.978031191373475	2	0.37605074244988	0.591468342241897	POLR1G
chr19:clu_7845_+	Success	0.070146477999856	1	0.707989947942549	0.825693357332439	VASP
chr19:clu_7846_+	Success	0.162331534843361	1	0.568818695012183	0.732046543584062	VASP
chr19:clu_7847_+	Success	0.97645118634648	1	0.162274435447453	0.391185652294282	VASP
chr19:clu_7848_+	Success	0.870122878460535	1	0.187107690729513	0.419909505005239	QPCTL
chr19:clu_7849_+	Success	1.09980892411886	2	0.33293469341065	0.557684426195348	FOXA3
chr19:clu_7850_+	Success	3.26202648511139	2	0.0383106832710033	0.179430953774095	CALM3
chr19:clu_7851_+	Success	0.34593729759149	3	0.875113442144059	0.929996176383928	CALM3
chr19:clu_7852_+	Success	0.260037257556178	1	0.47080989769866	0.663050639784931	CALM3
chr19:clu_7853_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	CALM3
chr19:clu_7854_+	Success	0.276711290907087	3	0.907007356659988	0.94930760259296	FKRP
chr19:clu_7855_+	Success	2.19242880157617	5	0.495435275998676	0.681668953677467	NPAS1
chr19:clu_7856_+	Success	9.03541366131788	3	0.00042529996296161	0.0126409711867501	NPAS1
chr19:clu_7857_+	Success	0.193662898966636	2	0.823935607003554	0.901484675533174	NPAS1
chr19:clu_7858_+	Success	1.46257980866721	3	0.403308607541462	0.61340399149901	NPAS1
chr19:clu_7859_+	Success	1.85504001879201	1	0.0540847974823098	0.215485083061104	NPAS1
chr19:clu_7860_+	Success	5.91367095987971	4	0.0186824591270951	0.12041074727556	SAE1
chr19:clu_7861_+	Success	0.0111829862904642	1	0.881117627208263	0.93277190639151	SAE1
chr19:clu_7862_+	Success	17.1478873551951	8	3.59067561851528e-05	0.00300100001047463	SAE1
chr19:clu_7863_+	Success	3.80330997449073	2	0.022296847583205	0.132389859375636	SAE1
chr19:clu_7864_+	Success	3.52701078652376	2	0.0293926455725546	0.154119625070626	CCDC9
chr19:clu_7865_+	Success	2.84759213382881	1	0.0170115263199028	0.113821081898866	DHX34
chr19:clu_7866_+	Success	1.1338238666558	2	0.321800379005982	0.549897684044847	NOP53
chr19:clu_7867_+	Success	0.0574377955017553	2	0.944180620841526	0.969993760629288	NOP53
chr19:clu_7868_+	Success	2.25815191816582	3	0.210840624531361	0.447453612739803	NOP53
chr19:clu_7869_+	Success	1.76495628352268	2	0.171194270331792	0.401871295609377	SELENOW
chr19:clu_7870_+	Success	1.43912705459746	1	0.0897833194000603	0.28699283929561	SELENOW
chr19:clu_7871_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	SELENOW
chr19:clu_7872_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF114
chr19:clu_7873_+	Not enough valid samples	NA	NA	NA	NA	ZNF114
chr19:clu_7874_+	Not enough valid samples	NA	NA	NA	NA	ZNF114
chr19:clu_7875_+	Success	1.20969504945896	1	0.119841581221192	0.331426287586349	ENSG00000268465,CYTH2
chr19:clu_7876_+	Success	0.678624475505103	2	0.507314335944755	0.689432644657191	CYTH2
chr19:clu_7877_+	Not enough valid samples	NA	NA	NA	NA	SPHK2
chr19:clu_7878_+	Success	22.9764639048226	20	0.000818094601886189	0.0189951110635213	FCGRT
chr19:clu_7879_+	Success	0.0256633629381327	1	0.8207705460537	0.898427282826084	NUCB1
chr19:clu_7880_+	Success	23.9153737238521	15	2.70791331200733e-05	0.00252434803460683	BAX
chr19:clu_7881_+	Success	2.56844394091422	4	0.273538113809889	0.509305168693465	BAX
chr19:clu_7882_+	Success	2.14834982694447	2	0.116676535476647	0.32670776233664	FTL
chr19:clu_7883_+	Success	1.49842509064911	1	0.0834265667904851	0.274922013947571	FTL
chr19:clu_7884_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7885_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7886_+	Success	5.27824353627148	4	0.032027726872237	0.161864209878341	RUVBL2
chr19:clu_7887_+	Success	1.73537684717445	1	0.0624628441700804	0.234138360668499	RUVBL2
chr19:clu_7888_+	Success	6.06080721119304	2	0.00233251729333512	0.0363922669283446	RUVBL2
chr19:clu_7889_+	Success	0.704695708675786	1	0.235157447683046	0.474265689211971	RUVBL2
chr19:clu_7890_+	Success	5.97501833568458	2	0.00254145548701545	0.0383791447766586	SNRNP70
chr19:clu_7891_+	Success	1.70316398072987	1	0.064946818769002	0.238542052093001	SNRNP70
chr19:clu_7892_+	Success	0.00373690325568532	1	0.931107763479703	0.962650113808904	SNRNP70
chr19:clu_7893_+	Success	7.39519795182196	2	0.000614195085274547	0.015588014009782	ALDH16A1
chr19:clu_7894_+	Success	0.657087560640093	2	0.518358826835929	0.697209881544718	ALDH16A1
chr19:clu_7895_+	Success	1.22610096028529	2	0.293434462730504	0.527311791690868	ALDH16A1
chr19:clu_7896_+	Success	0.211938343098154	3	0.935267142898906	0.964926567032552	RPL13A
chr19:clu_7897_+	Success	3.38050872405074	1	0.00931706222752015	0.0813774038700972	RPL13A
chr19:clu_7898_+	Success	1.41747852546541	1	0.0922332672033095	0.291555763135339	RPL13A
chr19:clu_7899_+	Success	2.46774541573723	3	0.176582227001967	0.407760109212141	SCAF1
chr19:clu_7900_+	Success	0.214007007337869	1	0.512965053409339	0.693961107997504	SCAF1
chr19:clu_7901_+	Success	1.12510931627867	1	0.133595526185934	0.352137003179758	BCL2L12
chr19:clu_7902_+	Success	1.93055550750159	3	0.276857466395708	0.512532582911283	BCL2L12
chr19:clu_7903_+	Success	5.87661784786587	2	0.00280425366676417	0.0408830666154566	BCL2L12
chr19:clu_7904_+	Success	2.14229750326922	6	0.638223352088579	0.779782658916039	PRMT1
chr19:clu_7905_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr19:clu_7906_+	Success	1.32765712005494	2	0.265097626207729	0.502271152254043	PRMT1
chr19:clu_7907_+	Success	0.172296749292514	1	0.557189692126247	0.724899901390763	PRMT1
chr19:clu_7908_+	Success	0.85018330989034	1	0.192240038221744	0.425482426606788	MED25
chr19:clu_7909_+	Success	2.13278097005804	2	0.118507270002345	0.329505732847599	PTOV1
chr19:clu_7910_+	Success	0.776206696573354	1	0.212779512062519	0.449530915111379	PTOV1
chr19:clu_7911_+	Success	0.887798178519006	2	0.411560939574247	0.619620313649314	PTOV1
chr19:clu_7912_+	Success	0.222402223315015	1	0.504812622561756	0.687624978044057	PTOV1
chr19:clu_7913_+	Success	5.95986605789994	2	0.00258025755399814	0.0386043163364383	PTOV1
chr19:clu_7914_+	Success	0.134972743982985	1	0.603368341761094	0.756453649731515	PTOV1
chr19:clu_7915_+	Success	0.0632590798145998	1	0.722069804157175	0.834619546408399	TBC1D17
chr19:clu_7916_+	Not enough valid samples	NA	NA	NA	NA	ZNF473
chr19:clu_7917_+	Success	9.87911548406692	4	0.0005573759763281	0.0145599544484548	NA
chr19:clu_7918_+	Success	2.20553806845294	3	0.220360566939824	0.457621343463606	POLD1
chr19:clu_7919_+	Success	1.40885120742945	1	0.0932297677887569	0.293461882698701	POLD1
chr19:clu_7920_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	POLD1
chr19:clu_7921_+	Success	1.33950242873971	2	0.261975987878524	0.49910958108496	ZNF480
chr19:clu_7922_+	Success	0.387210127865941	1	0.378853074912141	0.594045052769401	ZNF761
chr19:clu_7923_+	Success	0.0772543133863053	1	0.694263457625183	0.816954026177467	MYADM
chr19:clu_7924_+	Success	0.587580279932013	1	0.278343416038326	0.513641499937065	NDUFA3
chr19:clu_7925_+	Success	0.673477006486166	2	0.509932453330062	0.691633342898006	NDUFA3
chr19:clu_7926_+	Success	3.59866749709499	4	0.125820258526642	0.340924372950194	NDUFA3
chr19:clu_7927_+	Success	2.48899883646658	2	0.082993014575643	0.274596690063588	PRPF31
chr19:clu_7928_+	Not enough valid samples	NA	NA	NA	NA	CNOT3
chr19:clu_7929_+	Success	0.349132475346039	1	0.40336731079426	0.61340399149901	CNOT3
chr19:clu_7930_+	Success	6.16822361829418	4	0.0150170997120768	0.107130818034278	TSEN34
chr19:clu_7931_+	Success	3.03168885076593	2	0.0482341090881793	0.202261975609818	RPS9
chr19:clu_7932_+	Success	9.06129763703211	5	0.00279661864979262	0.0408331593520173	RPS9
chr19:clu_7933_+	Success	0.121911832717672	1	0.621457999708265	0.768499401424953	TTYH1
chr19:clu_7934_+	Success	0.764422943347114	1	0.216285739234013	0.453872346725921	LENG8
chr19:clu_7935_+	Not enough valid samples	NA	NA	NA	NA	LAIR2
chr19:clu_7936_+	Success	0.0782594057407948	2	0.924724516579619	0.959050512220733	KMT5C
chr19:clu_7937_+	Success	3.46934691145941	2	0.0311373594747378	0.159882738277824	KMT5C
chr19:clu_7938_+	Success	3.3635941764187	3	0.081120717732696	0.271360996197228	TMEM190,RPL28
chr19:clu_7939_+	Success	1.66442956935498	7	0.85300618375775	0.918040349296981	RPL28
chr19:clu_7940_+	Success	6.22303342670307	2	0.00198322013065354	0.0330366308705947	ZNF628,NAT14
chr19:clu_7941_+	Success	1.18663159451839	1	0.12342880432261	0.337128497602894	NAT14
chr19:clu_7942_+	Success	4.63139520488389	1	0.00233856444521492	0.0363922669283446	ZNF580,ZNF581,CCDC106
chr19:clu_7943_+	Success	0.354261015885868	1	0.399934898562098	0.611312108485521	ZNF581
chr19:clu_7944_+	Not enough valid samples	NA	NA	NA	NA	CCDC106
chr19:clu_7945_+	Success	1.20195061324557	5	0.79089300962938	0.877614721408255	EPN1
chr19:clu_7946_+	Success	2.19287679880563	2	0.111595249314708	0.31975208307634	EPN1
chr19:clu_7947_+	Success	0.240614019702662	1	0.487866591197954	0.675903287729846	U2AF2
chr19:clu_7948_+	Success	0.498161275842904	1	0.318201981871602	0.547562693334253	EPN1
chr19:clu_7949_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	EPN1
chr19:clu_7950_+	Not enough valid samples	NA	NA	NA	NA	ZNF444
chr19:clu_7951_+	Success	0.0947013353016928	1	0.663414235184375	0.796994312228741	ZNF444
chr19:clu_7952_+	Success	1.91891718266766	2	0.146765796668863	0.372337472512731	ENSG00000268533,ZNF749
chr19:clu_7953_+	Not enough valid samples	NA	NA	NA	NA	ZNF419,ENSG00000268107
chr19:clu_7954_+	Success	1.00363804547976	2	0.366543510594951	0.584768691001818	ZNF134
chr19:clu_7955_+	Not enough valid samples	NA	NA	NA	NA	ZNF544,ENSG00000283515
chr19:clu_7956_+	Not enough valid samples	NA	NA	NA	NA	ZNF544,ENSG00000283515
chr19:clu_7957_+	Success	0.00549947404735462	1	0.916474306360294	0.953656584755076	ENSG00000283515,ZNF8-ERVK3-1,ERVK3-1
chr19:clu_7958_+	Success	8.27854743972057	5	0.00542108434577964	0.0598603789662114	ERVK3-1,ENSG00000283515,ZNF8-ERVK3-1
chr19:clu_7959_+	Success	3.36223570307629	4	0.1511850038253	0.377349237473251	RPS5
chr19:clu_7960_+	Success	2.46805749356281	6	0.552032645583858	0.722066446159674	RPS5
chr19:clu_7961_+	Success	0.167579909954839	1	0.562636479529049	0.728758940418722	RPS5
chr19:clu_7962_+	Not enough valid samples	NA	NA	NA	NA	ZNF584
chr19:clu_7963_+	Not enough valid samples	NA	NA	NA	NA	ZNF446
chr19:clu_7964_+	Success	2.11333285469664	3	0.238005665489917	0.476454657545003	TRIM28
chr19:clu_7965_+	Success	2.14111738943922	1	0.0385126803449509	0.180029139799566	TRIM28
chr19:clu_7966_+	Success	10.9370572951684	5	0.000553247505543077	0.0145599544484548	TRIM28
chr19:clu_7967_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	TRIM28
chr19:clu_7968_+	Success	1.69460278119368	1	0.0656245611949405	0.239094370832375	TRIM28
chr19:clu_7969_+	Success	0.992469807101543	1	0.158870994434584	0.387193135003341	TRIM28
chr19:clu_7970_+	Not enough valid samples	NA	NA	NA	NA	CENPBD1P1,ENSG00000286104
chr1:clu_3874_+	Not enough valid samples	NA	NA	NA	NA	LINC01128
chr1:clu_3875_+	Not enough valid samples	NA	NA	NA	NA	SAMD11
chr1:clu_3876_+	Not enough valid samples	NA	NA	NA	NA	KLHL17
chr1:clu_3877_+	Success	0.0933089836834284	1	0.665746487891794	0.798367444603501	KLHL17
chr1:clu_3878_+	Success	0.0645995263970462	2	0.937442809313726	0.966036346718479	AGRN
chr1:clu_3879_+	Success	0.773637714143092	2	0.461331818930513	0.655511371587535	AGRN
